Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_trans,Total_Cost,Product_Name,Product_Price_prod,Company_Name,Company_Profit,Address,City,Product_Price,Month,Year,DayOfWeek,Is_Weekend,Is_High_Profit_Client,Price_Segment
149.0,62.0,12.0,18.0,2021-10-30,85902.82884460222,1512000.0,BudgetMaster Pro,84000,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",Baguio,84000,10,2021,Saturday,1,0,Standard
150.0,80.0,12.0,21.0,2024-01-09,87207.89868912824,1680000.0,BudgetMaster Pro,84000,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",Manila,84000,1,2024,Tuesday,0,1,Standard
151.0,71.0,17.0,9.0,2021-10-09,170989.53366674672,1512000.0,RealTime Revenue,168000,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines",Parañaque,168000,10,2021,Saturday,1,1,Premium
152.0,14.0,13.0,9.0,2024-01-11,208430.22700451245,1764000.0,ForecastXcelerator ,196000,Quantum  Holdings  14,78322.0,"Roxas Blvd, Barangay 101, Parañaque, Philippines",Parañaque,196000,1,2024,Thursday,0,0,Premium
153.0,53.0,14.0,5.0,2024-08-01,118864.33997906873,772800.0,InsightMax Insights Platform,128800,Global Partners 53,75301.5,"Taft Ave, Barangay 123, Manila, Philippines!",Manila,128800,8,2024,Thursday,0,0,Standard
154.0,90.0,20.0,9.0,2024-03-23,207435.3057854793,2240000.0,FinSphere Intelligence Suite,224000,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",Parañaque,224000,3,2024,Saturday,1,0,Premium
155.0,85.0,15.0,12.0,2021-05-05,95524.8564335152,1209600.0,NexGen Segmentator,100800,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",Cebu City,100800,5,2021,Wednesday,0,1,Standard
156.0,17.0,2.0,20.0,2024-09-08,154201.4338246184,3360000.0,MarketMinder Analytics,168000,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines",Baguio,168000,9,2024,Sunday,1,1,Premium
157.0,7.0,15.0,5.0,2023-02-13,103765.03389864958,504000.0,NexGen Segmentator,100800,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines",Pasig,100800,2,2023,Monday,0,0,Standard
158.0,86.0,19.0,8.0,2024-07-18,100538.626152184,761600.0,EcoNomix Modeler,95200,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",Baguio,95200,7,2024,Thursday,0,0,Standard
159.0,95.0,3.0,6.0,2023-06-18,110717.10272248022,504000.0,TrendWise Forecaster,100800,Green Network 95,40051.0,"Alabang-Zapote Rd, Barangay 789, Pasig, Philippines",Pasig,100800,6,2023,Sunday,1,0,Standard
160.0,55.0,11.0,4.0,2023-10-19,162599.63724409652,470400.0,OptiFlow Automation,156800,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",Taguig,156800,10,2023,Thursday,0,0,Premium
161.0,57.0,8.0,13.0,2023-08-19,136687.37000836225,1965600.0,RiskRadar Monitor,151200,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines",Parañaque,151200,8,2023,Saturday,1,1,Premium
162.0,54.0,11.0,11.0,2023-06-24,152564.11862553252,1724800.0,OptiFlow Automation,156800,Innovative Network 54,111271.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",Quezon City,156800,6,2023,Saturday,1,1,Premium
163.0,46.0,15.0,13.0,2021-11-03,97515.9209799891,1209600.0,NexGen Segmentator,100800,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!",Pasig,100800,11,2021,Wednesday,0,0,Standard
164.0,57.0,16.0,5.0,2023-06-25,96094.057362997,532000.0,SpendTrack Plus,106400,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines",Parañaque,106400,6,2023,Sunday,1,1,Standard
165.0,83.0,9.0,4.0,2021-09-18,115048.5553265814,336000.0,Product 9,112000,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",Baguio,112000,9,2021,Saturday,1,0,Standard
167.0,80.0,9.0,15.0,2024-01-10,106817.0972003646,1568000.0,Product 9,112000,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",Manila,112000,1,2024,Wednesday,0,1,Standard
168.0,37.0,14.0,5.0,2021-02-05,141345.31361595303,515200.0,InsightMax Insights Platform,128800,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",Mandaluyong,128800,2,2021,Friday,0,0,Standard
169.0,27.0,16.0,4.0,2021-02-27,102696.51806455832,319200.0,SpendTrack Plus,106400,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",Pasig,106400,2,2021,Saturday,1,0,Standard
170.0,75.0,2.0,8.0,2024-10-03,183736.9738765265,1344000.0,MarketMinder Analytics,168000,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines",Parañaque,168000,10,2024,Thursday,0,0,Premium
172.0,68.0,2.0,3.0,2023-06-10,157598.6137305079,504000.0,MarketMinder Analytics,168000,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",Taguig,168000,6,2023,Saturday,1,1,Premium
173.0,39.0,4.0,10.0,2024-06-29,119667.61697314044,1355200.0,CustomerScope Insights,123200,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",Davao City,123200,6,2024,Saturday,1,1,Standard
175.0,16.0,17.0,3.0,2023-09-15,172265.80331910335,672000.0,RealTime Revenue,168000,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!",Taguig,168000,9,2023,Friday,0,0,Premium
176.5,90.0,1.0,6.0,2023-12-28,136282.2195380804,980000.0,FinPredictor Suite,140000,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",Parañaque,140000,12,2023,Thursday,0,0,Premium
178.0,37.0,4.0,14.0,2023-07-11,133726.74223977342,1724800.0,CustomerScope Insights,123200,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",Mandaluyong,123200,7,2023,Tuesday,0,0,Standard
179.0,20.0,16.0,15.0,2020-11-14,111981.21257084004,1596000.0,SpendTrack Plus,106400,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",Parañaque,106400,11,2020,Saturday,1,1,Standard
180.5,80.0,16.0,20.0,2022-05-22,115386.77343731456,2021600.0,SpendTrack Plus,106400,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",Manila,106400,5,2022,Sunday,1,1,Standard
182.0,37.0,16.0,13.0,2021-08-28,108594.79335453386,1383200.0,SpendTrack Plus,106400,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",Mandaluyong,106400,8,2021,Saturday,1,0,Standard
183.0,26.0,11.0,3.0,2022-10-10,154776.31624967942,627200.0,OptiFlow Automation,156800,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines",Manila,156800,10,2022,Monday,0,0,Premium
185.0,60.0,3.0,15.0,2021-07-25,106410.57177554056,1512000.0,TrendWise Forecaster,100800,Global Ventures 60,113443.0,"Katipunan ave, barangay 101, parañaque, philippines",Parañaque,100800,7,2021,Sunday,1,1,Standard
186.0,91.0,2.0,5.0,2021-02-16,169460.61277494184,840000.0,MarketMinder Analytics,168000,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Mandaluyong,168000,2,2021,Tuesday,0,1,Premium
187.0,67.0,17.0,14.0,2023-08-03,162040.2319544383,2184000.0,RealTime Revenue,168000,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Manila,168000,8,2023,Thursday,0,0,Premium
188.0,65.0,6.0,9.0,2021-06-20,192154.5780936657,1792000.0,RevenueVue Dashboard,179200,Tech Associates 65,51705.0,"Ortigas ave, barangay 404, parañaque, philippines",Parañaque,179200,6,2021,Sunday,1,0,Premium
189.0,52.0,2.0,17.0,2023-07-19,173987.90629250422,3024000.0,MarketMinder Analytics,168000,Innovative  Industries  52,92408.0,"Roxas Blvd, Brgy. 303, Quezon City, Philippines",Quezon City,168000,7,2023,Wednesday,0,0,Premium
191.0,92.0,14.0,15.0,2022-04-10,134999.09801710743,1932000.0,InsightMax Insights Platform,128800,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",Baguio,128800,4,2022,Sunday,1,0,Standard
192.0,57.0,11.0,9.0,2023-04-07,170576.61584922334,1254400.0,OptiFlow Automation,156800,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines",Parañaque,156800,4,2023,Friday,0,1,Premium
193.0,91.0,3.0,21.0,2023-05-11,,2016000.0,TrendWise Forecaster,100800,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Mandaluyong,100800,5,2023,Thursday,0,1,Standard
194.0,80.0,2.0,2.0,2022-06-13,176375.1494932288,336000.0,MarketMinder Analytics,168000,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",Manila,168000,6,2022,Monday,0,1,Premium
196.0,89.0,15.0,15.0,2023-08-31,91112.58144514287,1612800.0,NexGen Segmentator,100800,Global Solutions 89,75301.5,"Ayala avenue, barangay 101, taguig, philippines",Taguig,100800,8,2023,Thursday,0,0,Standard
198.0,19.0,11.0,9.0,2023-09-30,148443.11349861402,1254400.0,OptiFlow Automation,156800,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Baguio,156800,9,2023,Saturday,1,0,Premium
200.0,82.0,10.0,6.0,2022-05-14,94861.93349104078,537600.0,SegmentX Targeting,89600,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines",Pasig,89600,5,2022,Saturday,1,0,Standard
201.0,67.0,14.0,4.0,2022-10-18,,644000.0,InsightMax Insights Platform,128800,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Manila,128800,10,2022,Tuesday,0,0,Standard
202.0,24.0,16.0,8.0,2022-01-17,112236.09748242,957600.0,SpendTrack Plus,106400,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines",Mandaluyong,106400,1,2022,Monday,0,0,Standard
203.0,59.0,18.0,13.0,2021-01-07,142599.77138049103,1612800.0,DashSync Analytics Hub,134400,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines",Davao City,134400,1,2021,Thursday,0,0,Standard
204.0,70.0,8.0,16.0,2021-12-22,,2268000.0,RiskRadar Monitor,151200,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines",Baguio,151200,12,2021,Wednesday,0,0,Premium
205.0,12.0,20.0,8.0,2022-11-27,223852.34446033032,1792000.0,FinSphere Intelligence Suite,224000,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Mandaluyong,224000,11,2022,Sunday,1,0,Premium
206.0,35.0,18.0,12.0,2021-08-11,126095.39675629624,1612800.0,DashSync Analytics Hub,134400,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",Davao City,134400,8,2021,Wednesday,0,0,Standard
207.0,3.0,14.0,1.0,2024-02-26,141518.7643259001,128800.0,InsightMax Insights Platform,128800,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",Pasig,128800,2,2024,Monday,0,1,Standard
208.0,46.0,20.0,16.0,2023-12-10,209254.8011339003,3360000.0,FinSphere Intelligence Suite,224000,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!",Pasig,224000,12,2023,Sunday,1,0,Premium
209.0,45.0,6.0,16.0,2023-06-14,181652.8524649946,2867200.0,RevenueVue Dashboard,179200,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",Mandaluyong,179200,6,2023,Wednesday,0,0,Premium
210.0,79.0,16.0,12.0,2020-12-13,102078.65364100951,1383200.0,SpendTrack Plus,106400,Sky Ventures 79,83106.0,"Alabang-Zapote Rd, Barangay 505, Parañaque, Philippines",Parañaque,106400,12,2020,Sunday,1,0,Standard
211.0,46.0,10.0,2.0,2022-05-08,84047.05940822819,268800.0,SegmentX Targeting,89600,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!",Pasig,89600,5,2022,Sunday,1,0,Standard
212.0,87.0,13.0,16.0,2021-01-23,211328.0593463328,3332000.0,ForecastXcelerator ,196000,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines",Quezon City,196000,1,2021,Saturday,1,0,Premium
213.0,63.0,9.0,16.0,2021-12-08,112190.77487331998,1904000.0,Product 9,112000,Tech Corp 63,52787.0,"Alabang-zapote rd, barangay 606, pasig, philippines",Pasig,112000,12,2021,Wednesday,0,0,Standard
214.0,34.0,6.0,7.0,2024-07-14,183081.4094220341,1254400.0,RevenueVue Dashboard,179200,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",Makati,179200,7,2024,Sunday,1,0,Premium
215.5,8.0,19.0,19.0,2021-01-14,87326.61401433236,1808800.0,EcoNomix Modeler,95200,Green Enterprises 8,107952.0,"Roxas blvd, barangay 404, manila, philippines",Manila,95200,1,2021,Thursday,0,1,Standard
217.0,37.0,20.0,2.0,2022-11-09,213890.41794489505,224000.0,FinSphere Intelligence Suite,224000,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",Mandaluyong,224000,11,2022,Wednesday,0,0,Premium
218.0,9.0,13.0,11.0,2021-08-14,211216.06064181097,2156000.0,ForecastXcelerator ,196000,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",Pasig,196000,8,2021,Saturday,1,0,Premium
219.0,75.0,11.0,1.0,2020-11-28,152409.91501730317,313600.0,OptiFlow Automation,156800,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines",Parañaque,156800,11,2020,Saturday,1,0,Premium
220.0,74.0,18.0,11.0,2021-02-10,137928.05372042107,1612800.0,DashSync Analytics Hub,134400,Quantum Solutions 74,75301.5,"Commonwealth ave, barangay 404, davao city, philippines",Davao City,134400,2,2021,Wednesday,0,0,Standard
221.0,33.0,8.0,15.0,2022-07-02,137983.87482261873,2268000.0,RiskRadar Monitor,151200,Green  Consulting  33,52003.0,"Shaw blvd, barangay 707, mandaluyong, philippines!",Mandaluyong,151200,7,2022,Saturday,1,0,Premium
222.0,6.0,3.0,9.0,2021-10-21,95264.50205000142,907200.0,TrendWise Forecaster,100800,Elite Network 6,36967.0,"Katipunan Ave, Barangay 707, Davao City, Philippines",Davao City,100800,10,2021,Thursday,0,0,Standard
223.0,41.0,8.0,12.0,2021-07-14,138968.3857767312,1663200.0,RiskRadar Monitor,151200,Sky Partners 41,75301.5,"Ayala Avenue, Barangay 404, Pasig, Philippines",Pasig,151200,7,2021,Wednesday,0,0,Premium
224.0,32.0,3.0,17.0,2021-03-04,93527.21565264826,1612800.0,TrendWise Forecaster,100800,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines",Quezon City,100800,3,2021,Thursday,0,0,Standard
225.0,35.0,5.0,19.0,2021-12-12,77277.21434266861,1596000.0,SalesSync Optimizer,84000,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",Davao City,84000,12,2021,Sunday,1,0,Standard
226.0,18.0,16.0,14.0,2023-08-31,113497.5603310924,1596000.0,SpendTrack Plus,106400,Sky Network 18,68892.0,"Katipunan Ave, Barangay 707, Cebu City, Philippines",Cebu City,106400,8,2023,Thursday,0,0,Standard
227.0,19.0,14.0,2.0,2024-02-17,,128800.0,InsightMax Insights Platform,128800,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Baguio,128800,2,2024,Saturday,1,0,Standard
228.0,4.0,20.0,10.0,2021-03-13,229361.3507721969,2016000.0,FinSphere Intelligence Suite,224000,Prime Network 4,75301.5,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines",Taguig,224000,3,2021,Saturday,1,0,Premium
229.0,72.0,6.0,13.0,2023-04-18,161609.88586160628,2150400.0,RevenueVue Dashboard,179200,Global Corp 72,102799.0,"EDSA, Barangay 303, Cebu City, Philippines",Cebu City,179200,4,2023,Tuesday,0,1,Premium
230.0,24.0,16.0,11.0,2022-07-19,112742.80182618814,1276800.0,SpendTrack Plus,106400,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines",Mandaluyong,106400,7,2022,Tuesday,0,0,Standard
231.0,78.0,3.0,11.0,2021-06-11,99262.917917311,1209600.0,TrendWise Forecaster,100800,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",Pasig,100800,6,2021,Friday,0,0,Standard
232.0,40.0,18.0,6.0,2023-07-04,131496.97640047863,806400.0,DashSync Analytics Hub,134400,Innovative Holdings 40,35397.0,"Slex, brgy. 202, manila, philippines",Manila,134400,7,2023,Tuesday,0,0,Standard
233.0,78.0,2.0,10.0,2024-08-08,158952.82082320438,1512000.0,MarketMinder Analytics,168000,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",Pasig,168000,8,2024,Thursday,0,0,Premium
234.0,13.0,8.0,12.0,2024-01-06,142797.92095872076,1663200.0,RiskRadar Monitor,151200,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",Makati,151200,1,2024,Saturday,1,0,Premium
235.0,1.0,10.0,12.0,2024-09-22,82859.53135103767,985600.0,SegmentX Targeting,89600,Tech  Enterprises  1,80701.0,"EDSA, Barangay 606, Pasig, Philippines",Pasig,89600,9,2024,Sunday,1,0,Standard
236.0,30.0,3.0,10.0,2021-06-13,108277.85219292431,1008000.0,TrendWise Forecaster,100800,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",Pasig,100800,6,2021,Sunday,1,0,Standard
237.0,83.0,18.0,4.0,2023-11-30,133002.4178412807,537600.0,DashSync Analytics Hub,134400,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",Baguio,134400,11,2023,Thursday,0,0,Standard
238.0,16.0,6.0,15.0,2022-01-10,164753.3485543196,2508800.0,RevenueVue Dashboard,179200,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!",Taguig,179200,1,2022,Monday,0,0,Premium
239.0,96.0,1.0,15.0,2022-07-11,144531.3584221865,1960000.0,FinPredictor Suite,140000,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines",Cebu City,140000,7,2022,Monday,0,1,Premium
240.0,27.0,14.0,15.0,2021-09-02,140781.49677568392,1932000.0,InsightMax Insights Platform,128800,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",Pasig,128800,9,2021,Thursday,0,0,Standard
241.0,24.0,19.0,1.0,2022-11-03,,95200.0,EcoNomix Modeler,95200,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines",Mandaluyong,95200,11,2022,Thursday,0,0,Standard
242.0,81.0,18.0,16.0,2024-05-22,125126.48883107794,2284800.0,DashSync Analytics Hub,134400,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines",Taguig,134400,5,2024,Wednesday,0,0,Standard
243.0,100.0,14.0,6.0,2024-10-16,131782.42301984556,772800.0,InsightMax Insights Platform,128800,Global Solutions 100,75301.5,"Ayala avenue, barangay 456, taguig, philippines",Taguig,128800,10,2024,Wednesday,0,0,Standard
244.0,89.0,7.0,13.0,2022-11-24,142908.6228321495,1965600.0,DataBridge Integration Tool,151200,Global Solutions 89,75301.5,"Ayala avenue, barangay 101, taguig, philippines",Taguig,151200,11,2022,Thursday,0,0,Premium
245.0,90.0,1.0,6.0,2021-02-13,135376.44047480496,980000.0,FinPredictor Suite,140000,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",Parañaque,140000,2,2021,Saturday,1,0,Premium
246.0,7.0,6.0,17.0,2020-12-15,170846.64089366305,3046400.0,RevenueVue Dashboard,179200,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines",Pasig,179200,12,2020,Tuesday,0,0,Premium
247.0,90.0,18.0,9.0,2022-02-03,128265.16156318052,1344000.0,DashSync Analytics Hub,134400,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",Parañaque,134400,2,2022,Thursday,0,0,Standard
248.0,39.0,3.0,1.0,2024-09-23,93440.12451106455,201600.0,TrendWise Forecaster,100800,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",Davao City,100800,9,2024,Monday,0,1,Standard
249.0,99.0,3.0,19.0,2021-09-26,90882.30335676816,1915200.0,TrendWise Forecaster,100800,Elite Corp 99,107929.0,"Alabang-Zapote Rd, Barangay 303, Makati, Philippines",Makati,100800,9,2021,Sunday,1,1,Standard
250.0,37.0,17.0,17.0,2024-09-21,172537.17980104068,2856000.0,RealTime Revenue,168000,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",Mandaluyong,168000,9,2024,Saturday,1,0,Premium
253.0,99.0,6.0,4.0,2022-02-13,,537600.0,RevenueVue Dashboard,179200,Elite Corp 99,107929.0,"Alabang-Zapote Rd, Barangay 303, Makati, Philippines",Makati,179200,2,2022,Sunday,1,1,Premium
254.0,81.0,15.0,0.0,2021-07-31,104019.9086996883,0.0,NexGen Segmentator,100800,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines",Taguig,100800,7,2021,Saturday,1,0,Standard
255.0,29.0,2.0,13.0,2021-05-16,159509.3988458211,2016000.0,MarketMinder Analytics,168000,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!",Makati,168000,5,2021,Sunday,1,0,Premium
256.0,19.0,13.0,11.0,2022-05-25,203057.9330345118,2352000.0,ForecastXcelerator ,196000,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Baguio,196000,5,2022,Wednesday,0,0,Premium
257.0,8.0,8.0,19.0,2023-10-07,140193.1514436229,3024000.0,RiskRadar Monitor,151200,Green Enterprises 8,107952.0,"Roxas blvd, barangay 404, manila, philippines",Manila,151200,10,2023,Saturday,1,1,Premium
258.0,35.0,16.0,13.0,2024-12-08,,1489600.0,SpendTrack Plus,106400,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",Davao City,106400,12,2024,Sunday,1,0,Standard
259.0,96.0,1.0,5.0,2022-09-21,136238.14352097784,700000.0,FinPredictor Suite,140000,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines",Cebu City,140000,9,2022,Wednesday,0,1,Premium
261.0,33.0,6.0,1.0,2024-09-23,170107.77621806247,358400.0,RevenueVue Dashboard,179200,Green  Consulting  33,52003.0,"Shaw blvd, barangay 707, mandaluyong, philippines!",Mandaluyong,179200,9,2024,Monday,0,0,Premium
262.0,2.0,13.0,7.0,2021-11-21,177116.54763571575,1372000.0,ForecastXcelerator ,196000,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines",Taguig,196000,11,2021,Sunday,1,0,Premium
